times,energy_gauss_wide,energy_gauss_narrow,energy_step
8.137, 6.20726649702419e-10, 1.2238802006809382e-31, 0.0
8.1765, 6.163997395998026e-10, 1.231168691538209e-31, 0.0
8.216, 6.163728156172088e-10, 1.238457182395479e-31, 0.0
8.2555, 6.206731462724104e-10, 1.2457456732527495e-31, 0.0
8.295, 6.293308398369731e-10, 1.2530341641100203e-31, 0.0
8.3345, 6.423760045824627e-10, 1.2603226549672905e-31, 0.0
8.374, 6.598387487804443e-10, 1.2676111458245613e-31, 0.0
8.4135, 6.81749180702483e-10, 1.2748996366818318e-31, 0.0
8.453, 7.081374086201435e-10, 1.2821881275391018e-31, 0.0
8.4925, 7.390335408049936e-10, 1.2894766183963723e-31, 0.0
8.532, 7.74467685528597e-10, 1.2967651092536429e-31, 0.0
8.5715, 8.144597700372563e-10, 1.3040536001109134e-31, 0.0
8.611, 8.588881854247689e-10, 1.3113420909681839e-31, 0.0
8.650500000000001, 9.077042455452849e-10, 1.3186305818254544e-31, 0.0
8.69, 9.608576980220666e-10, 1.3259190726827247e-31, 0.0
8.7295, 1.018147642332258e-09, 1.3332075635399952e-31, 0.0
8.769, 1.0794370142748616e-09, 1.3404960543972657e-31, 0.0
8.8085, 1.144611553287521e-09, 1.3477845452545362e-31, 0.0
8.848, 1.2135666890119918e-09, 1.3550730361118067e-31, 0.0
8.8875, 1.286189981588365e-09, 1.362361526969077e-31, 0.0
8.927, 1.3623689911567438e-09, 1.3696500178263475e-31, 0.0
8.9665, 1.441978071598243e-09, 1.3769385086836178e-31, 0.0
9.006, 1.5248540774888632e-09, 1.3842269995408885e-31, 0.0
9.0455, 1.610859125323219e-09, 1.391515490398159e-31, 0.0
9.085, 1.6998576431826254e-09, 1.3988039812554295e-31, 0.0
9.1245, 1.7917098005698463e-09, 1.4060924721126996e-31, 0.0
9.164, 1.8862177198362032e-09, 1.41338096296997e-31, 0.0
9.2035, 1.9832005724930188e-09, 1.4206694538272406e-31, 0.0
9.243, 2.0824909805216223e-09, 1.427957944684511e-31, 0.0
9.2825, 2.1839215659033427e-09, 1.4352464355417816e-31, 0.0
9.322000000000001, 2.2873006551465953e-09, 1.4425349263990523e-31, 0.0
9.3615, 2.3924230904348424e-09, 1.4498234172563224e-31, 0.0
9.401, 2.4991019021065577e-09, 1.4571119081135929e-31, 0.0
9.4405, 2.607150121031676e-09, 1.4644003989708634e-31, 0.0
9.48, 2.716373163604288e-09, 1.471688889828134e-31, 0.0
9.5195, 2.8265507700153622e-09, 1.4789773806854044e-31, 0.0
9.559, 2.9374788513700375e-09, 1.4862658715426747e-31, 0.0
9.5985, 3.048955254468717e-09, 1.493554362399945e-31, 0.0
9.638, 3.160776988750123e-09, 1.5008428532572157e-31, 0.0
9.6775, 3.2727264515566446e-09, 1.5081313441144862e-31, 0.0
9.717, 3.3845894820742244e-09, 1.5154198349717567e-31, 0.0
9.7565, 3.4961557831755285e-09, 1.522708325829027e-31, 0.0
9.796, 3.6072150577332147e-09, 1.5299968166862973e-31, 0.0
9.8355, 3.7175512372988934e-09, 1.5372853075435678e-31, 0.0
